Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total Sales
3281,WALM047,Flower Mound,Home and lifestyle,25,1,2035-10-10,13:31:00,Ewallet,7,48%,25
3617,WALM037,League City,Home and lifestyle,32,3,2035-10-11,20:44:00,Ewallet,9,48%,96
3924,WALM039,Longview,Fashion accessories,48,2,2035-10-12,20:24:00,Ewallet,6,48%,96
3955,WALM013,Irving,Home and lifestyle,39,2,2035-10-13,18:46:00,Ewallet,6,48%,78
4105,WALM059,Pflugerville,Home and lifestyle,15,2,2035-10-14,16:02:00,Ewallet,9,33%,30
4802,WALM080,Nacogdoches,Fashion accessories,34,3,2035-10-15,16:39:00,Credit card,8,33%,102
5155,WALM024,Carrollton,Home and lifestyle,42,1,2035-10-16,20:32:00,Credit card,6,48%,42
8894,WALM054,Sherman,Fashion accessories,17,3,2035-10-17,08:23:00,Cash,6,21%,51
3890,WALM067,Haltom City,Fashion accessories,67,3,2035-10-18,18:31:00,Ewallet,9,33%,201
3914,WALM048,Harlingen,Fashion accessories,15,2,2035-10-19,15:27:00,Ewallet,9,48%,30
4204,WALM067,Haltom City,Fashion accessories,68,3,2035-10-20,19:28:00,Ewallet,5,33%,204
4234,WALM095,Big Spring,Fashion accessories,66,3,2035-10-21,20:39:00,Ewallet,9,33%,198
4627,WALM052,Mansfield,Home and lifestyle,83,3,2035-10-22,18:08:00,Credit card,8,57%,249
9897,WALM025,Waco,Home and lifestyle,70,1,2035-10-23,11:28:00,Cash,3,48%,70
1296,WALM055,Waxahachie,Fashion accessories,35,1,2035-10-24,18:24:00,Ewallet,7,33%,35
3767,WALM014,Amarillo,Home and lifestyle,36,1,2035-10-26,18:03:00,Ewallet,9,48%,36
3790,WALM068,Burleson,Fashion accessories,74,1,2035-10-27,16:52:00,Ewallet,6,33%,74
2362,WALM011,Lubbock,Fashion accessories,23,3,2035-10-28,16:21:00,Ewallet,7,48%,69
2811,WALM059,Pflugerville,Home and lifestyle,57,2,2035-10-29,09:17:00,Ewallet,9,33%,114
4440,WALM072,Lancaster,Fashion accessories,40,3,2035-10-30,15:33:00,Ewallet,6,33%,120
4606,WALM053,Conroe,Fashion accessories,35,3,2035-10-31,19:16:00,Credit card,9,21%,105
3218,WALM095,Big Spring,Fashion accessories,66,2,2035-11-01,07:18:00,Ewallet,6,33%,132
4519,WALM047,Flower Mound,Home and lifestyle,65,1,2035-11-02,15:52:00,Credit card,8,48%,65
8886,WALM054,Sherman,Fashion accessories,42,1,2035-11-03,08:25:00,Cash,7,21%,42
9270,WALM050,Victoria,Fashion accessories,80,1,2035-11-04,12:35:00,Credit card,4,48%,80
1163,WALM019,Pasadena,Home and lifestyle,59,3,2035-11-05,13:17:00,Ewallet,7,48%,177
1291,WALM032,Tyler,Home and lifestyle,79,1,2035-11-06,19:44:00,Ewallet,8,48%,79
1546,WALM019,Pasadena,Fashion accessories,38,1,2035-11-07,15:41:00,Ewallet,4,48%,38
1626,WALM081,Friendswood,Fashion accessories,23,3,2035-11-08,16:59:00,Ewallet,4,33%,69
3529,WALM083,Farmers Branch,Home and lifestyle,84,3,2035-11-09,16:44:00,Ewallet,9,33%,252
4055,WALM017,McKinney,Home and lifestyle,24,3,2035-11-10,16:34:00,Ewallet,4,48%,72
5114,WALM051,New Braunfels,Fashion accessories,36,1,2035-11-11,20:31:00,Credit card,7,57%,36
9096,WALM089,Southlake,Fashion accessories,35,3,2035-11-12,13:11:00,Cash,7,33%,105
3525,WALM069,Rockwall,Home and lifestyle,76,1,2035-11-14,18:39:00,Ewallet,7,33%,76
4212,WALM031,Lewisville,Fashion accessories,24,2,2035-11-15,20:05:00,Ewallet,8,48%,48
5031,WALM040,Edinburg,Home and lifestyle,73,1,2035-11-16,18:02:00,Credit card,4,48%,73
1298,WALM007,Arlington,Fashion accessories,48,1,2035-11-17,22:22:00,Ewallet,5,48%,48
1837,WALM083,Farmers Branch,Home and lifestyle,33,2,2035-11-18,13:30:00,Ewallet,9,33%,66
2710,WALM097,Alice,Fashion accessories,52,3,2035-11-19,20:50:00,Ewallet,5,18%,156
3452,WALM100,Canyon,Fashion accessories,18,1,2035-11-20,06:05:00,Ewallet,5,18%,18
3841,WALM039,Longview,Home and lifestyle,19,1,2035-11-21,15:19:00,Ewallet,8,48%,19
4469,WALM097,Alice,Home and lifestyle,72,3,2035-11-22,20:39:00,Ewallet,9,18%,216
5229,WALM004,Austin,Home and lifestyle,70,3,2035-11-23,18:15:00,Credit card,7,48%,210
9234,WALM054,Sherman,Fashion accessories,59,1,2035-11-24,10:21:00,Cash,4,33%,59
9979,WALM030,Richardson,Home and lifestyle,26,2,2035-11-25,06:06:00,Cash,3,48%,52
3445,WALM005,Fort Worth,Home and lifestyle,36,3,2035-11-26,19:02:00,Ewallet,7,48%,108
5149,WALM005,Fort Worth,Home and lifestyle,49,3,2035-11-27,17:45:00,Credit card,7,48%,147
9474,WALM075,San Marcos,Fashion accessories,24,3,2035-11-28,12:44:00,Cash,3,33%,72
9635,WALM050,Victoria,Home and lifestyle,27,2,2035-11-29,07:02:00,Credit card,6,48%,54
9730,WALM025,Waco,Fashion accessories,40,3,2035-11-30,06:35:00,Cash,3,48%,120
2214,WALM015,Grand Prairie,Fashion accessories,56,3,2035-12-01,16:09:00,Ewallet,8,48%,168
3220,WALM066,Grapevine,Fashion accessories,80,3,2035-12-02,20:41:00,Ewallet,7,33%,240
3324,WALM036,Allen,Fashion accessories,50,2,2035-12-03,06:13:00,Ewallet,5,48%,100
3802,WALM041,Mission,Fashion accessories,71,2,2035-12-04,19:02:00,Ewallet,5,48%,142
4596,WALM021,McAllen,Fashion accessories,46,2,2035-12-05,20:53:00,Credit card,4,48%,92
4855,WALM091,Little Elm,Home and lifestyle,85,1,2035-12-06,15:02:00,Credit card,8,33%,85
9621,WALM073,Seguin,Home and lifestyle,39,1,2035-12-07,14:57:00,Cash,3,33%,39
3645,WALM053,Conroe,Home and lifestyle,16,3,2035-12-08,18:49:00,Ewallet,7,57%,48
4458,WALM095,Big Spring,Fashion accessories,83,3,2035-12-09,17:17:00,Ewallet,8,33%,249
4668,WALM008,Corpus Christi,Fashion accessories,30,3,2035-12-10,17:09:00,Credit card,9,48%,90
4735,WALM014,Amarillo,Home and lifestyle,18,3,2035-12-11,18:57:00,Credit card,7,48%,54
1053,WALM022,Mesquite,Home and lifestyle,42,2,2035-12-12,15:40:00,Ewallet,8,48%,84
2339,WALM078,Del Rio,Home and lifestyle,23,1,2035-12-13,14:10:00,Ewallet,7,33%,23
2465,WALM009,Plano,Home and lifestyle,63,2,2035-12-14,21:54:00,Ewallet,4,48%,126
4908,WALM095,Big Spring,Fashion accessories,74,1,2035-12-15,18:56:00,Credit card,7,33%,74
3003,WALM098,Mineral Wells,Home and lifestyle,29,3,2035-12-16,17:48:00,Ewallet,6,18%,87
3095,WALM093,Angleton,Home and lifestyle,84,3,2035-12-17,18:43:00,Ewallet,7,33%,252
3488,WALM014,Amarillo,Fashion accessories,23,1,2035-12-18,20:00:00,Ewallet,7,48%,23
4523,WALM059,Pflugerville,Home and lifestyle,74,3,2035-12-19,17:11:00,Credit card,8,33%,222
5038,WALM070,Hurst,Fashion accessories,60,2,2035-12-20,17:14:00,Credit card,5,33%,120
8964,WALM089,Southlake,Fashion accessories,22,1,2035-12-21,16:17:00,Cash,3,33%,22
2168,WALM014,Amarillo,Fashion accessories,21,2,2035-12-22,19:14:00,Ewallet,8,48%,42
2752,WALM044,Pharr,Fashion accessories,53,1,2035-12-23,07:12:00,Ewallet,4,48%,53
4626,WALM042,Bryan,Fashion accessories,26,3,2035-12-24,17:33:00,Credit card,5,48%,78
5098,WALM028,Odessa,Fashion accessories,60,3,2035-12-25,20:09:00,Credit card,5,48%,180
8959,WALM030,Richardson,Home and lifestyle,56,3,2035-12-26,11:24:00,Cash,5,48%,168
3957,WALM016,Brownsville,Home and lifestyle,21,2,2035-12-27,20:18:00,Ewallet,9,48%,42
4604,WALM002,Dallas,Fashion accessories,25,2,2035-12-28,16:31:00,Credit card,5,36%,50
2368,WALM063,Georgetown,Fashion accessories,34,1,2035-12-29,18:09:00,Ewallet,9,33%,34
3990,WALM062,Galveston,Fashion accessories,72,3,2035-12-30,15:03:00,Ewallet,5,33%,216
4143,WALM062,Galveston,Home and lifestyle,83,2,2035-12-31,18:57:00,Ewallet,4,33%,166
4913,WALM063,Georgetown,Home and lifestyle,50,2,2036-01-01,17:56:00,Credit card,6,33%,100
5121,WALM093,Angleton,Home and lifestyle,59,1,2036-01-02,18:19:00,Credit card,7,33%,59
5231,WALM030,Richardson,Home and lifestyle,27,2,2036-01-03,18:23:00,Credit card,4,48%,54
9727,WALM046,Temple,Home and lifestyle,61,3,2036-01-04,10:33:00,Cash,5,48%,183
2428,WALM034,College Station,Fashion accessories,82,1,2036-01-05,22:43:00,Ewallet,4,48%,82
3166,WALM071,Lufkin,Fashion accessories,30,2,2036-01-06,18:19:00,Ewallet,8,33%,60
4144,WALM021,McAllen,Fashion accessories,15,1,2036-01-07,20:22:00,Ewallet,6,48%,15
5028,WALM019,Pasadena,Fashion accessories,67,3,2036-01-08,20:57:00,Credit card,6,48%,201
1622,WALM031,Lewisville,Fashion accessories,85,1,2036-01-09,07:33:00,Ewallet,8,48%,85
1718,WALM006,El Paso,Fashion accessories,37,3,2036-01-10,17:27:00,Ewallet,7,48%,111
2952,WALM011,Lubbock,Fashion accessories,54,2,2036-01-11,16:10:00,Ewallet,5,48%,108
3084,WALM083,Farmers Branch,Fashion accessories,33,3,2036-01-12,17:19:00,Ewallet,5,33%,99
3596,WALM059,Pflugerville,Fashion accessories,20,1,2036-01-13,18:55:00,Ewallet,8,33%,20
4763,WALM045,Missouri City,Home and lifestyle,71,1,2036-01-14,16:10:00,Credit card,7,48%,71
9344,WALM073,Seguin,Fashion accessories,69,1,2036-01-15,13:23:00,Cash,7,33%,69
3463,WALM037,League City,Home and lifestyle,82,3,2036-01-16,19:30:00,Ewallet,4,48%,246
3611,WALM081,Friendswood,Home and lifestyle,57,3,2036-01-17,19:00:00,Ewallet,6,33%,171
3758,WALM098,Mineral Wells,Fashion accessories,85,3,2036-01-18,18:16:00,Ewallet,9,18%,255
4490,WALM079,La Porte,Fashion accessories,44,3,2036-01-19,20:55:00,Ewallet,7,33%,132
4733,WALM096,Eagle Pass,Home and lifestyle,74,2,2036-01-20,16:56:00,Credit card,4,18%,148
9751,WALM075,San Marcos,Home and lifestyle,19,2,2036-01-21,12:04:00,Cash,7,33%,38
3495,WALM047,Flower Mound,Home and lifestyle,22,2,2036-01-22,15:53:00,Ewallet,5,48%,44
5051,WALM078,Del Rio,Home and lifestyle,64,2,2036-01-23,19:07:00,Credit card,6,33%,128
9310,WALM058,Port Arthur,Fashion accessories,54,3,2036-01-24,07:30:00,Cash,3,33%,162
1501,WALM035,San Angelo,Home and lifestyle,25,3,2036-01-25,14:32:00,Ewallet,7,48%,75
1503,WALM093,Angleton,Home and lifestyle,43,3,2036-01-26,06:01:00,Ewallet,4,33%,129
3419,WALM063,Georgetown,Home and lifestyle,77,2,2036-01-27,11:07:00,Ewallet,7,33%,154
3564,WALM063,Georgetown,Fashion accessories,38,1,2036-01-28,15:16:00,Ewallet,7,33%,38
3771,WALM006,El Paso,Home and lifestyle,21,1,2036-01-29,20:16:00,Ewallet,8,48%,21
5248,WALM061,Cedar Park,Fashion accessories,45,3,2036-01-30,16:52:00,Credit card,5,33%,135
9835,WALM069,Rockwall,Home and lifestyle,35,3,2036-01-31,16:27:00,Cash,4,33%,105
1309,WALM082,Weslaco,Home and lifestyle,36,2,2036-02-01,09:47:00,Cash,6,33%,72
1357,WALM020,Killeen,Home and lifestyle,33,1,2036-02-02,16:07:00,Ewallet,4,48%,33
2726,WALM036,Allen,Fashion accessories,66,1,2036-02-03,07:22:00,Ewallet,8,48%,66
4375,WALM016,Brownsville,Home and lifestyle,62,1,2036-02-04,15:52:00,Ewallet,9,48%,62
8978,WALM032,Tyler,Fashion accessories,62,1,2036-02-05,07:43:00,Cash,7,48%,62
1324,WALM046,Temple,Fashion accessories,85,3,2036-02-06,14:29:00,Ewallet,4,48%,255
4441,WALM037,League City,Home and lifestyle,79,1,2036-02-07,19:48:00,Ewallet,7,48%,79
2985,WALM088,Cleburne,Home and lifestyle,50,3,2036-02-08,12:58:00,Ewallet,8,33%,150
3842,WALM039,Longview,Fashion accessories,30,3,2036-02-09,17:50:00,Ewallet,5,48%,90
4672,WALM081,Friendswood,Fashion accessories,33,2,2036-02-10,17:25:00,Credit card,8,33%,66
9604,WALM087,Waxahachie,Fashion accessories,16,1,2036-02-11,09:57:00,Cash,7,33%,16
2172,WALM015,Grand Prairie,Fashion accessories,51,1,2036-02-12,10:11:00,Ewallet,9,48%,51
3193,WALM005,Fort Worth,Home and lifestyle,35,3,2036-02-13,07:31:00,Ewallet,9,48%,105
3457,WALM016,Brownsville,Home and lifestyle,62,3,2036-02-14,16:25:00,Ewallet,5,48%,186
3468,WALM017,McKinney,Fashion accessories,76,3,2036-02-15,20:11:00,Ewallet,9,48%,228
3656,WALM002,Dallas,Fashion accessories,49,3,2036-02-16,16:27:00,Ewallet,9,36%,147
3714,WALM076,Huntsville,Fashion accessories,68,2,2036-02-17,16:14:00,Ewallet,5,33%,136
4237,WALM085,Kerrville,Home and lifestyle,67,1,2036-02-18,15:06:00,Ewallet,7,33%,67
4475,WALM042,Bryan,Home and lifestyle,33,2,2036-02-19,18:28:00,Ewallet,4,48%,66
8870,WALM073,Seguin,Fashion accessories,57,1,2036-02-20,08:36:00,Cash,4,33%,57
9669,WALM032,Tyler,Home and lifestyle,59,3,2036-02-21,08:08:00,Cash,5,48%,177
1235,WALM070,Hurst,Home and lifestyle,47,3,2036-02-22,07:20:00,Ewallet,7,33%,141
1886,WALM096,Eagle Pass,Fashion accessories,31,3,2036-02-23,11:16:00,Ewallet,8,18%,93
3552,WALM088,Cleburne,Fashion accessories,73,3,2036-02-24,15:01:00,Ewallet,5,33%,219
3988,WALM076,Huntsville,Fashion accessories,16,3,2036-02-25,16:56:00,Ewallet,9,33%,48
4350,WALM078,Del Rio,Fashion accessories,43,1,2036-02-26,18:12:00,Ewallet,9,33%,43
4922,WALM066,Grapevine,Fashion accessories,23,3,2036-02-27,18:19:00,Credit card,5,33%,69
1939,WALM024,Carrollton,Home and lifestyle,55,3,2036-02-28,07:30:00,Ewallet,7,48%,165
3506,WALM076,Huntsville,Fashion accessories,62,1,2036-02-29,08:29:00,Ewallet,5,33%,62
4897,WALM079,La Porte,Home and lifestyle,15,1,2036-03-01,16:20:00,Credit card,4,33%,15
5030,WALM096,Eagle Pass,Fashion accessories,32,3,2036-03-02,16:39:00,Credit card,4,18%,96
5037,WALM095,Big Spring,Home and lifestyle,49,2,2036-03-03,15:55:00,Credit card,8,33%,98
9111,WALM050,Victoria,Home and lifestyle,48,3,2036-03-04,07:26:00,Credit card,4,48%,144
9122,WALM056,Rowlett,Fashion accessories,20,3,2036-03-05,14:39:00,Cash,6,33%,60
9765,WALM084,Schertz,Home and lifestyle,34,3,2036-03-06,08:19:00,Cash,3,33%,102
1031,WALM013,Irving,Home and lifestyle,20,3,2036-03-07,17:55:00,Ewallet,6,48%,60
1930,WALM033,Pearland,Fashion accessories,68,3,2036-03-08,09:19:00,Ewallet,5,48%,204
4030,WALM077,Coppell,Fashion accessories,33,1,2036-03-09,16:51:00,Ewallet,7,33%,33
4128,WALM021,McAllen,Fashion accessories,37,2,2036-03-10,20:18:00,Ewallet,4,48%,74
9243,WALM086,Rosenberg,Home and lifestyle,31,3,2036-03-11,06:46:00,Cash,7,33%,93
4246,WALM027,Abilene,Fashion accessories,41,1,2036-03-12,17:17:00,Ewallet,5,48%,41
4320,WALM018,Frisco,Fashion accessories,25,3,2036-03-13,16:53:00,Ewallet,4,48%,75
4721,WALM024,Carrollton,Home and lifestyle,18,3,2036-03-14,18:47:00,Credit card,5,48%,54
4839,WALM095,Big Spring,Home and lifestyle,72,2,2036-03-15,20:12:00,Credit card,7,33%,144
1025,WALM030,Richardson,Home and lifestyle,67,2,2036-03-16,18:26:00,Ewallet,4,48%,134
1093,WALM049,North Richland Hills,Home and lifestyle,52,1,2036-03-17,08:24:00,Ewallet,4,48%,52
4065,WALM041,Mission,Home and lifestyle,24,1,2036-03-18,19:12:00,Ewallet,4,48%,24
4095,WALM078,Del Rio,Home and lifestyle,61,2,2036-03-19,18:21:00,Ewallet,6,33%,122
4594,WALM034,College Station,Fashion accessories,23,3,2036-03-20,20:33:00,Credit card,9,48%,69
4844,WALM023,Midland,Fashion accessories,37,3,2036-03-21,20:55:00,Credit card,6,48%,111
2401,WALM071,Lufkin,Home and lifestyle,65,1,2036-03-22,13:45:00,Ewallet,6,33%,65
3937,WALM091,Little Elm,Home and lifestyle,42,1,2036-03-23,19:55:00,Ewallet,4,33%,42
5048,WALM006,El Paso,Fashion accessories,83,1,2036-03-24,18:11:00,Credit card,4,48%,83
9063,WALM035,San Angelo,Home and lifestyle,62,3,2036-03-25,14:21:00,Cash,3,48%,186
1853,WALM043,Baytown,Home and lifestyle,22,2,2036-03-26,20:10:00,Ewallet,6,48%,44
3366,WALM045,Missouri City,Fashion accessories,24,1,2036-03-27,10:06:00,Credit card,7,48%,24
3693,WALM040,Edinburg,Home and lifestyle,30,3,2036-03-28,15:53:00,Ewallet,5,48%,90
4164,WALM006,El Paso,Fashion accessories,33,2,2036-03-29,19:43:00,Ewallet,9,48%,66
4445,WALM047,Flower Mound,Home and lifestyle,27,2,2036-03-30,18:15:00,Ewallet,8,48%,54
8937,WALM046,Temple,Home and lifestyle,60,2,2036-03-31,13:00:00,Cash,4,48%,120
2781,WALM028,Odessa,Home and lifestyle,62,2,2036-04-01,16:08:00,Ewallet,6,48%,124
3707,WALM091,Little Elm,Home and lifestyle,67,1,2036-04-02,20:58:00,Ewallet,4,33%,67
3782,WALM040,Edinburg,Fashion accessories,41,2,2036-04-03,16:08:00,Ewallet,8,48%,82
4842,WALM016,Brownsville,Fashion accessories,81,2,2036-04-04,15:17:00,Credit card,9,48%,162
4946,WALM034,College Station,Fashion accessories,70,3,2036-04-05,15:25:00,Credit card,5,48%,210
1213,WALM003,San Antonio,Home and lifestyle,28,3,2036-04-06,18:37:00,Ewallet,5,36%,84
3444,WALM061,Cedar Park,Fashion accessories,73,1,2036-04-07,13:56:00,Ewallet,8,33%,73
4988,WALM059,Pflugerville,Fashion accessories,57,3,2036-04-08,18:15:00,Credit card,9,33%,171
1861,WALM052,Mansfield,Home and lifestyle,57,1,2036-04-09,07:55:00,Ewallet,6,57%,57
3650,WALM067,Haltom City,Fashion accessories,70,2,2036-04-10,15:48:00,Ewallet,7,33%,140
4311,WALM098,Mineral Wells,Home and lifestyle,46,2,2036-04-11,17:49:00,Ewallet,4,18%,92
2417,WALM022,Mesquite,Home and lifestyle,70,2,2036-04-12,21:21:00,Ewallet,9,48%,140
3777,WALM048,Harlingen,Home and lifestyle,78,1,2036-04-13,20:24:00,Ewallet,8,48%,78
4173,WALM058,Port Arthur,Home and lifestyle,64,2,2036-04-14,16:05:00,Ewallet,4,33%,128
9925,WALM046,Temple,Home and lifestyle,17,1,2036-04-15,16:20:00,Cash,4,48%,17
1048,WALM079,La Porte,Fashion accessories,43,2,2036-04-16,11:11:00,Ewallet,7,33%,86
4618,WALM058,Port Arthur,Fashion accessories,85,2,2036-04-17,20:54:00,Credit card,8,33%,170
5022,WALM031,Lewisville,Fashion accessories,30,2,2036-04-18,20:49:00,Credit card,7,48%,60
5203,WALM090,Brownwood,Home and lifestyle,48,3,2036-04-19,17:27:00,Credit card,5,33%,144
1176,WALM065,Texas City,Fashion accessories,56,1,2036-04-20,15:01:00,Ewallet,7,33%,56
3879,WALM007,Arlington,Home and lifestyle,51,3,2036-04-21,18:44:00,Ewallet,9,48%,153
4496,WALM004,Austin,Fashion accessories,20,2,2036-04-22,16:00:00,Ewallet,6,48%,40
4882,WALM039,Longview,Fashion accessories,17,3,2036-04-23,15:29:00,Credit card,7,48%,51
9174,WALM058,Port Arthur,Fashion accessories,36,2,2036-04-24,11:48:00,Cash,4,33%,72
9484,WALM056,Rowlett,Fashion accessories,39,1,2036-04-25,11:40:00,Cash,4,33%,39
1449,WALM092,Lake Jackson,Home and lifestyle,67,3,2036-04-26,16:51:00,Ewallet,4,33%,201
2668,WALM011,Lubbock,Fashion accessories,50,1,2036-04-27,19:44:00,Ewallet,5,48%,50
3152,WALM019,Pasadena,Fashion accessories,63,2,2036-04-28,19:15:00,Ewallet,7,48%,126
3664,WALM051,New Braunfels,Fashion accessories,60,2,2036-04-29,16:00:00,Ewallet,6,57%,120
3736,WALM098,Mineral Wells,Fashion accessories,62,3,2036-04-30,17:04:00,Ewallet,9,18%,186
4028,WALM083,Farmers Branch,Fashion accessories,16,3,2036-05-01,17:29:00,Ewallet,6,33%,48
4899,WALM037,League City,Home and lifestyle,22,3,2036-05-02,20:03:00,Credit card,9,48%,66
5079,WALM014,Amarillo,Home and lifestyle,62,2,2036-05-03,20:20:00,Credit card,4,48%,124
1288,WALM043,Baytown,Fashion accessories,72,3,2036-05-04,07:54:00,Ewallet,7,48%,216
2099,WALM013,Irving,Home and lifestyle,27,1,2036-05-05,11:09:00,Ewallet,4,48%,27
2964,WALM005,Fort Worth,Fashion accessories,50,1,2036-05-06,21:25:00,Ewallet,6,48%,50
4015,WALM039,Longview,Home and lifestyle,18,1,2036-05-07,17:43:00,Ewallet,7,48%,18
4044,WALM024,Carrollton,Fashion accessories,40,2,2036-05-08,17:39:00,Ewallet,9,48%,80
4541,WALM080,Nacogdoches,Home and lifestyle,51,2,2036-05-09,17:02:00,Credit card,9,33%,102
4662,WALM060,DeSoto,Fashion accessories,73,3,2036-05-10,18:25:00,Credit card,5,33%,219
4952,WALM078,Del Rio,Fashion accessories,81,3,2036-05-11,20:41:00,Credit card,4,33%,243
5144,WALM057,Euless,Fashion accessories,20,2,2036-05-12,19:28:00,Credit card,8,33%,40
5170,WALM037,League City,Fashion accessories,69,1,2036-05-13,15:05:00,Credit card,4,48%,69
8899,WALM099,Weatherford,Home and lifestyle,58,3,2036-05-14,11:16:00,Cash,5,18%,174
9749,WALM087,Waxahachie,Home and lifestyle,26,1,2036-05-15,14:04:00,Cash,6,33%,26
9891,WALM099,Weatherford,Home and lifestyle,47,2,2036-05-16,12:49:00,Cash,5,18%,94
1327,WALM058,Port Arthur,Home and lifestyle,15,2,2036-05-17,09:06:00,Ewallet,9,33%,30
2250,WALM081,Friendswood,Fashion accessories,54,1,2036-05-18,07:17:00,Ewallet,9,33%,54
5094,WALM014,Amarillo,Fashion accessories,28,2,2036-05-19,20:04:00,Credit card,8,48%,56
1735,WALM045,Missouri City,Home and lifestyle,85,2,2036-05-20,08:19:00,Credit card,8,48%,170
2558,WALM010,Laredo,Fashion accessories,50,1,2036-05-21,17:08:00,Ewallet,7,48%,50
3548,WALM049,North Richland Hills,Fashion accessories,25,2,2036-05-22,20:48:00,Ewallet,4,48%,50
3684,WALM070,Hurst,Fashion accessories,44,1,2036-05-23,20:04:00,Ewallet,4,33%,44
3779,WALM090,Brownwood,Home and lifestyle,76,2,2036-05-24,17:16:00,Ewallet,4,33%,152
4479,WALM098,Mineral Wells,Home and lifestyle,53,3,2036-05-25,20:58:00,Ewallet,6,18%,159
9138,WALM030,Richardson,Fashion accessories,72,3,2036-05-26,06:16:00,Cash,3,48%,216
9796,WALM082,Weslaco,Fashion accessories,76,1,2036-05-27,15:48:00,Cash,7,33%,76
2653,WALM016,Brownsville,Home and lifestyle,79,3,2036-05-28,14:05:00,Ewallet,8,48%,237
2720,WALM010,Laredo,Fashion accessories,51,2,2036-05-29,09:37:00,Ewallet,7,48%,102
3293,WALM018,Frisco,Home and lifestyle,33,2,2036-05-30,19:08:00,Ewallet,7,48%,66
3896,WALM057,Euless,Fashion accessories,74,2,2036-05-31,16:34:00,Ewallet,8,33%,148
4434,WALM020,Killeen,Fashion accessories,55,2,2036-06-01,19:44:00,Ewallet,7,48%,110
4734,WALM016,Brownsville,Fashion accessories,61,1,2036-06-02,18:37:00,Credit card,7,48%,61
9068,WALM055,Waxahachie,Fashion accessories,50,3,2036-06-03,15:33:00,Cash,5,33%,150
2186,WALM049,North Richland Hills,Fashion accessories,49,2,2036-06-04,16:13:00,Ewallet,8,48%,98
2337,WALM005,Fort Worth,Home and lifestyle,66,3,2036-06-05,18:51:00,Ewallet,8,48%,198
2593,WALM048,Harlingen,Home and lifestyle,51,1,2036-06-06,20:55:00,Ewallet,4,48%,51
3367,WALM095,Big Spring,Home and lifestyle,64,2,2036-06-07,08:05:00,Ewallet,4,33%,128
4597,WALM071,Lufkin,Home and lifestyle,25,1,2036-06-08,20:51:00,Credit card,6,33%,25
1458,WALM038,Sugar Land,Fashion accessories,33,3,2036-06-09,08:51:00,Ewallet,7,48%,99
3804,WALM009,Plano,Fashion accessories,29,2,2036-06-10,17:02:00,Ewallet,6,48%,58
4061,WALM077,Coppell,Home and lifestyle,70,3,2036-06-11,17:39:00,Ewallet,9,33%,210
4326,WALM005,Fort Worth,Fashion accessories,68,2,2036-06-12,15:08:00,Ewallet,9,48%,136
5041,WALM005,Fort Worth,Home and lifestyle,30,1,2036-06-13,16:33:00,Credit card,6,48%,30
3638,WALM081,Friendswood,Fashion accessories,16,2,2036-06-14,15:48:00,Ewallet,5,33%,32
4304,WALM059,Pflugerville,Fashion accessories,50,2,2036-06-15,20:51:00,Ewallet,8,33%,100
4481,WALM049,North Richland Hills,Home and lifestyle,37,1,2036-06-16,20:12:00,Ewallet,6,48%,37
4501,WALM022,Mesquite,Home and lifestyle,74,3,2036-06-17,17:27:00,Ewallet,9,48%,222
4656,WALM037,League City,Fashion accessories,26,2,2036-06-18,18:42:00,Credit card,4,48%,52
2441,WALM071,Lufkin,Home and lifestyle,25,1,2036-06-19,16:27:00,Ewallet,9,33%,25
3348,WALM059,Pflugerville,Fashion accessories,69,1,2036-06-20,06:44:00,Ewallet,5,33%,69
3500,WALM060,DeSoto,Fashion accessories,65,3,2036-06-21,10:52:00,Ewallet,4,33%,195
1001,WALM012,Garland,Home and lifestyle,55,2,2036-06-22,15:46:00,Ewallet,6,48%,110
